  1.99  .901889247  .0110523727  .0102566013
  2.  .902594786  .0111079123  .010308142
  2.01  .903235442  .0111634518  .0103596827
  2.02  .90381322  .0112189914  .0104112234
  2.03  .904330218  .011274531  .0104627641
  2.04  .904788632  .0113300705  .0105143048
  2.05  .90519077  .0113856101  .0105658456
  2.06  .905539063  .0114411497  .0106173863
  2.07  .905836081  .0114966892  .010668927
  2.08  .906084556  .0115522288  .0107204677
  2.09  .906287405  .0116077683  .0107720084
  2.1  .906447776  .0116633079  .0108235491
  2.11  .906569092  .0117188475  .0108750898
  2.12  .906655138  .011774387  .0109266305
  2.13  .906710194  .0118299266  .0109781712
  2.14  .906739279  .0118854661  .0110297119
  2.15  .906748749  .0119410057  .0110812526
